# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
13.368,1.35438e-07,0.0519819,9.01972,1.10064e-05,-1.68534e-10,1.65445,6.31939e-06,13.3832,-0.00066819
13.468,1.35438e-07,0.0519822,9.0198,1.10062e-05,-1.68525e-10,1.65446,6.3197e-06,13.3824,-0.000666797
13.568,1.35438e-07,0.0519825,9.01986,1.1006e-05,-1.68517e-10,1.65447,6.31979e-06,13.3817,-0.000665447
13.668,1.35438e-07,0.0519828,9.01993,1.10058e-05,-1.68508e-10,1.65448,6.32021e-06,13.3809,-0.000664065
13.768,1.35438e-07,0.0519831,9.01999,1.10056e-05,-1.685e-10,1.65448,6.32032e-06,13.3802,-0.000662715
13.868,1.35439e-07,0.0519838,9.0201,1.10054e-05,-1.68489e-10,1.65449,6.32142e-06,13.3794,-0.000661265
13.968,1.35439e-07,0.0519841,9.02016,1.10052e-05,-1.68481e-10,1.6545,6.32155e-06,13.3787,-0.000659914
14.068,1.35439e-07,0.0519843,9.02022,1.1005e-05,-1.68473e-10,1.6545,6.32168e-06,13.3779,-0.000658567
14.168,1.35439e-07,0.0519848,9.02031,1.10049e-05,-1.68463e-10,1.65451,6.32223e-06,13.3772,-0.000657171
14.268,1.35439e-07,0.0519851,9.02037,1.10047e-05,-1.68455e-10,1.65452,6.32248e-06,13.3764,-0.000655827
14.368,1.3544e-07,0.0519856,9.02045,1.10045e-05,-1.68445e-10,1.65453,6.32315e-06,13.3757,-0.000654448
14.468,1.3544e-07,0.0519859,9.02052,1.10043e-05,-1.68436e-10,1.65453,6.32339e-06,13.3749,-0.000653093
14.568,1.3544e-07,0.0519863,9.02059,1.10041e-05,-1.68428e-10,1.65454,6.32385e-06,13.3742,-0.00065174
14.668,1.3544e-07,0.0519864,9.02063,1.10039e-05,-1.6842e-10,1.65455,6.32353e-06,13.3735,-0.00065046
14.768,1.3544e-07,0.0519871,9.02073,1.10037e-05,-1.6841e-10,1.65455,6.32457e-06,13.3727,-0.000649028
14.868,1.3544e-07,0.0519871,9.02077,1.10035e-05,-1.68403e-10,1.65456,6.3242e-06,13.372,-0.000647753
14.968,1.3544e-07,0.0519874,9.02082,1.10033e-05,-1.68395e-10,1.65457,6.3243e-06,13.3713,-0.000646471
15.068,1.35441e-07,0.0519881,9.02093,1.10031e-05,-1.68384e-10,1.65458,6.32542e-06,13.3705,-0.000645022
15.168,1.3544e-07,0.0519882,9.02097,1.10029e-05,-1.68377e-10,1.65458,6.32508e-06,13.3698,-0.00064376
