# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
16.067,1.35397e-07,0.0519707,9.01876,1.09849e-05,-1.67685e-10,1.65219,6.44935e-06,13.3455,-0.000609716
16.167,1.35397e-07,0.0519709,9.01882,1.09846e-05,-1.67673e-10,1.65218,6.4504e-06,13.3447,-0.000608282
16.267,1.35397e-07,0.051971,9.01887,1.09843e-05,-1.67661e-10,1.65218,6.45118e-06,13.3439,-0.000606877
16.367,1.35396e-07,0.0519713,9.01893,1.0984e-05,-1.67648e-10,1.65217,6.45227e-06,13.3431,-0.000605447
16.467,1.35396e-07,0.0519715,9.01898,1.09837e-05,-1.67636e-10,1.65216,6.4532e-06,13.3422,-0.000604032
16.567,1.35396e-07,0.0519717,9.01904,1.09834e-05,-1.67624e-10,1.65216,6.45435e-06,13.3414,-0.000602601
16.667,1.35396e-07,0.0519719,9.01909,1.09831e-05,-1.67611e-10,1.65215,6.45531e-06,13.3406,-0.00060119
16.767,1.35396e-07,0.051972,9.01913,1.09828e-05,-1.676e-10,1.65214,6.45595e-06,13.3398,-0.000599811
16.867,1.35396e-07,0.0519723,9.0192,1.09826e-05,-1.67587e-10,1.65213,6.45724e-06,13.339,-0.000598376
16.967,1.35396e-07,0.0519726,9.01925,1.09823e-05,-1.67575e-10,1.65213,6.45831e-06,13.3383,-0.000596966
17.067,1.35396e-07,0.0519728,9.01931,1.0982e-05,-1.67562e-10,1.65212,6.45934e-06,13.3375,-0.000595558
17.167,1.35396e-07,0.051973,9.01936,1.09817e-05,-1.6755e-10,1.65211,6.46033e-06,13.3367,-0.000594158
17.267,1.35395e-07,0.0519731,9.0194,1.09814e-05,-1.67538e-10,1.6521,6.461e-06,13.3359,-0.00059279
17.367,1.35395e-07,0.0519732,9.01945,1.09811e-05,-1.67526e-10,1.6521,6.46185e-06,13.3351,-0.000591413
17.467,1.35395e-07,0.0519735,9.01951,1.09808e-05,-1.67514e-10,1.65209,6.46296e-06,13.3343,-0.000590011
17.567,1.35395e-07,0.0519738,9.01957,1.09805e-05,-1.67501e-10,1.65208,6.46418e-06,13.3335,-0.000588601
17.667,1.35395e-07,0.0519739,9.01962,1.09803e-05,-1.67489e-10,1.65208,6.46498e-06,13.3327,-0.000587232
17.767,1.35394e-07,0.051974,9.01966,1.098e-05,-1.67478e-10,1.65207,6.46558e-06,13.332,-0.000585885
17.867,1.35394e-07,0.0519741,9.0197,1.09797e-05,-1.67466e-10,1.65206,6.46637e-06,13.3312,-0.000584526
17.967,1.35394e-07,0.0519744,9.01976,1.09794e-05,-1.67453e-10,1.65205,6.46756e-06,13.3304,-0.000583132
