"T","TMean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","nut","nutMean","p","p_rgh","p_rghMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
300,300,-1.7994e-07,-5.8131e-07,3.2704,6.6143e-06,-5.7679e-06,3.2656,2.6632e-09,5.1258e-09,0.00022135,-2.8818e-09,-1.4329e-07,1.5365e-07,3.3565,0.00024569,0.088162,2.853,3.307,99411,1e+05,1e+05,0,0,0,0,1,60,125,60,200
300,300,-1.9508e-07,-5.9261e-07,3.2713,6.6082e-06,-5.7876e-06,3.2665,2.6618e-09,5.1525e-09,0.00022165,-2.8853e-09,-1.419e-07,1.524e-07,3.3599,0.0002451,0.088101,2.8559,3.3107,99410,1e+05,1e+05,0,0,0,0,1,60.1,125,60.1,200
300,300,-2.1022e-07,-6.0392e-07,3.2722,6.6021e-06,-5.8073e-06,3.2674,2.6605e-09,5.1792e-09,0.00022195,-2.8888e-09,-1.4052e-07,1.5115e-07,3.3633,0.0002445,0.08804,2.8588,3.3144,99409,1e+05,1e+05,0,0,0,0,1,60.2,125,60.2,200
300,300,-2.2536e-07,-6.1522e-07,3.2731,6.596e-06,-5.8269e-06,3.2683,2.6592e-09,5.2059e-09,0.00022226,-2.8922e-09,-1.3914e-07,1.499e-07,3.3667,0.0002439,0.087979,2.8617,3.3182,99408,1e+05,1e+05,0,0,0,0,1,60.3,125,60.3,200
300,300,-2.405e-07,-6.2652e-07,3.274,6.5899e-06,-5.8466e-06,3.2692,2.6578e-09,5.2326e-09,0.00022256,-2.8957e-09,-1.3776e-07,1.4865e-07,3.3701,0.00024331,0.087918,2.8646,3.3219,99408,1e+05,1e+05,0,0,0,0,1,60.4,125,60.4,200
300,300,-2.5564e-07,-6.3782e-07,3.2749,6.5839e-06,-5.8662e-06,3.2701,2.6565e-09,5.2593e-09,0.00022286,-2.8992e-09,-1.3637e-07,1.474e-07,3.3735,0.00024271,0.087858,2.8675,3.3257,99407,1e+05,1e+05,0,0,0,0,1,60.5,125,60.5,200
300,300,-2.7078e-07,-6.4912e-07,3.2758,6.5778e-06,-5.8859e-06,3.271,2.6552e-09,5.286e-09,0.00022316,-2.9027e-09,-1.3499e-07,1.4615e-07,3.3769,0.00024211,0.087797,2.8704,3.3294,99406,1e+05,1e+05,0,0,0,0,1,60.6,125,60.6,200
300,300,-2.8592e-07,-6.6042e-07,3.2767,6.5717e-06,-5.9056e-06,3.2719,2.6538e-09,5.3127e-09,0.00022346,-2.9061e-09,-1.3361e-07,1.449e-07,3.3803,0.00024152,0.087736,2.8733,3.3332,99405,1e+05,1e+05,0,0,0,0,1,60.7,125,60.7,200
300,300,-3.0106e-07,-6.7172e-07,3.2776,6.5656e-06,-5.9252e-06,3.2728,2.6525e-09,5.3394e-09,0.00022376,-2.9096e-09,-1.3222e-07,1.4365e-07,3.3837,0.00024092,0.087675,2.8761,3.3369,99404,1e+05,1e+05,0,0,0,0,1,60.8,125,60.8,200
300,300,-3.162e-07,-6.8302e-07,3.2785,6.5595e-06,-5.9449e-06,3.2736,2.6512e-09,5.3661e-09,0.00022406,-2.9131e-09,-1.3084e-07,1.424e-07,3.3871,0.00024032,0.087614,2.879,3.3407,99403,1e+05,1e+05,0,0,0,0,1,60.9,125,60.9,200
300,300,-3.3134e-07,-6.9432e-07,3.2794,6.5534e-06,-5.9646e-06,3.2745,2.6498e-09,5.3928e-09,0.00022437,-2.9166e-09,-1.2946e-07,1.4115e-07,3.3905,0.00023973,0.087553,2.8819,3.3444,99402,1e+05,1e+05,0,0,0,0,1,61,125,61,200
300,300,-3.4648e-07,-7.0562e-07,3.2803,6.5474e-06,-5.9842e-06,3.2754,2.6485e-09,5.4195e-09,0.00022467,-2.9201e-09,-1.2808e-07,1.399e-07,3.3939,0.00023913,0.087493,2.8848,3.3481,99401,1e+05,1e+05,0,0,0,0,1,61.1,125,61.1,200
300,300,-3.6161e-07,-7.1693e-07,3.2813,6.5413e-06,-6.0039e-06,3.2763,2.6472e-09,5.4462e-09,0.00022497,-2.9235e-09,-1.2669e-07,1.3865e-07,3.3973,0.00023853,0.087432,2.8877,3.3519,99400,1e+05,1e+05,0,0,0,0,1,61.2,125,61.2,200
300,300,-3.7675e-07,-7.2823e-07,3.2822,6.5352e-06,-6.0235e-06,3.2772,2.6458e-09,5.4729e-09,0.00022527,-2.927e-09,-1.2531e-07,1.374e-07,3.4007,0.00023794,0.087371,2.8906,3.3556,99399,1e+05,1e+05,0,0,0,0,1,61.3,125,61.3,200
300,300,-3.9149e-07,-7.4301e-07,3.283,6.5283e-06,-6.0434e-06,3.2781,2.6439e-09,5.5004e-09,0.00022551,-2.9293e-09,-1.2394e-07,1.3621e-07,3.404,0.00023737,0.087312,2.8934,3.3593,99398,1e+05,1e+05,0,0,0,0,1,61.4,125,61.4,200
300,300,-4.0553e-07,-7.6388e-07,3.2839,6.5198e-06,-6.0637e-06,3.2789,2.6409e-09,5.5292e-09,0.00022563,-2.9295e-09,-1.2258e-07,1.3513e-07,3.4072,0.00023686,0.087255,2.8962,3.3629,99397,1e+05,1e+05,0,0,0,0,1,61.5,125,61.5,200
300,300,-4.1957e-07,-7.8476e-07,3.2847,6.5114e-06,-6.0839e-06,3.2797,2.6379e-09,5.5581e-09,0.00022575,-2.9296e-09,-1.2123e-07,1.3406e-07,3.4105,0.00023635,0.087199,2.8989,3.3665,99396,1e+05,1e+05,0,0,0,0,1,61.6,125,61.6,200
300,300,-4.3361e-07,-8.0563e-07,3.2856,6.503e-06,-6.1042e-06,3.2806,2.6349e-09,5.587e-09,0.00022587,-2.9298e-09,-1.1988e-07,1.3298e-07,3.4137,0.00023584,0.087143,2.9016,3.37,99395,1e+05,1e+05,0,0,0,0,1,61.7,125,61.7,200
300,300,-4.4765e-07,-8.2651e-07,3.2864,6.4946e-06,-6.1245e-06,3.2814,2.6319e-09,5.6159e-09,0.000226,-2.9299e-09,-1.1852e-07,1.3191e-07,3.4169,0.00023533,0.087087,2.9044,3.3736,99394,1e+05,1e+05,0,0,0,0,1,61.8,125,61.8,200
300,300,-4.6169e-07,-8.4738e-07,3.2872,6.4861e-06,-6.1447e-06,3.2822,2.629e-09,5.6447e-09,0.00022612,-2.9301e-09,-1.1717e-07,1.3083e-07,3.4201,0.00023482,0.087031,2.9071,3.3772,99393,1e+05,1e+05,0,0,0,0,1,61.9,125,61.9,200
300,300,-4.7573e-07,-8.6826e-07,3.2881,6.4777e-06,-6.165e-06,3.2831,2.626e-09,5.6736e-09,0.00022624,-2.9302e-09,-1.1581e-07,1.2975e-07,3.4234,0.00023431,0.086974,2.9099,3.3807,99392,1e+05,1e+05,0,0,0,0,1,62,125,62,200
300,300,-4.8977e-07,-8.8913e-07,3.2889,6.4693e-06,-6.1853e-06,3.2839,2.623e-09,5.7025e-09,0.00022636,-2.9304e-09,-1.1446e-07,1.2868e-07,3.4266,0.00023381,0.086918,2.9126,3.3843,99391,1e+05,1e+05,0,0,0,0,1,62.1,125,62.1,200
300,300,-5.0381e-07,-9.1001e-07,3.2897,6.4609e-06,-6.2055e-06,3.2847,2.62e-09,5.7314e-09,0.00022649,-2.9306e-09,-1.1311e-07,1.276e-07,3.4298,0.0002333,0.086862,2.9153,3.3879,99390,1e+05,1e+05,0,0,0,0,1,62.2,125,62.2,200
300,300,-5.1784e-07,-9.3088e-07,3.2906,6.4524e-06,-6.2258e-06,3.2855,2.617e-09,5.7602e-09,0.00022661,-2.9307e-09,-1.1175e-07,1.2652e-07,3.433,0.00023279,0.086806,2.9181,3.3914,99389,1e+05,1e+05,0,0,0,0,1,62.3,125,62.3,200
300,300,-5.3188e-07,-9.5176e-07,3.2914,6.444e-06,-6.246e-06,3.2864,2.614e-09,5.7891e-09,0.00022673,-2.9309e-09,-1.104e-07,1.2545e-07,3.4363,0.00023228,0.086749,2.9208,3.395,99388,1e+05,1e+05,0,0,0,0,1,62.4,125,62.4,200
300,300,-5.4592e-07,-9.7263e-07,3.2922,6.4356e-06,-6.2663e-06,3.2872,2.6111e-09,5.818e-09,0.00022686,-2.931e-09,-1.0904e-07,1.2437e-07,3.4395,0.00023177,0.086693,2.9236,3.3986,99387,1e+05,1e+05,0,0,0,0,1,62.5,125,62.5,200
300,300,-5.5996e-07,-9.9351e-07,3.2931,6.4272e-06,-6.2866e-06,3.288,2.6081e-09,5.8469e-09,0.00022698,-2.9312e-09,-1.0769e-07,1.2329e-07,3.4427,0.00023126,0.086637,2.9263,3.4022,99386,1e+05,1e+05,0,0,0,0,1,62.6,125,62.6,200
300,300,-5.74e-07,-1.0144e-06,3.2939,6.4187e-06,-6.3068e-06,3.2889,2.6051e-09,5.8757e-09,0.0002271,-2.9313e-09,-1.0633e-07,1.2222e-07,3.4459,0.00023075,0.086581,2.9291,3.4057,99385,1e+05,1e+05,0,0,0,0,1,62.7,125,62.7,200
300,300,-5.8804e-07,-1.0353e-06,3.2948,6.4103e-06,-6.3271e-06,3.2897,2.6021e-09,5.9046e-09,0.00022722,-2.9315e-09,-1.0498e-07,1.2114e-07,3.4492,0.00023024,0.086524,2.9318,3.4093,99384,1e+05,1e+05,0,0,0,0,1,62.8,125,62.8,200
300,300,-6.0208e-07,-1.0561e-06,3.2956,6.4019e-06,-6.3473e-06,3.2905,2.5991e-09,5.9335e-09,0.00022735,-2.9317e-09,-1.0363e-07,1.2006e-07,3.4524,0.00022973,0.086468,2.9345,3.4129,99383,1e+05,1e+05,0,0,0,0,1,62.9,125,62.9,200
300,300,-6.1612e-07,-1.077e-06,3.2964,6.3935e-06,-6.3676e-06,3.2913,2.5961e-09,5.9624e-09,0.00022747,-2.9318e-09,-1.0227e-07,1.1899e-07,3.4556,0.00022922,0.086412,2.9373,3.4164,99382,1e+05,1e+05,0,0,0,0,1,63,125,63,200
300,300,-6.3016e-07,-1.0979e-06,3.2973,6.3851e-06,-6.3879e-06,3.2922,2.5932e-09,5.9912e-09,0.00022759,-2.932e-09,-1.0092e-07,1.1791e-07,3.4588,0.00022871,0.086356,2.94,3.42,99381,1e+05,1e+05,0,0,0,0,1,63.1,125,63.1,200
300,300,-6.442e-07,-1.1188e-06,3.2981,6.3766e-06,-6.4081e-06,3.293,2.5902e-09,6.0201e-09,0.00022771,-2.9321e-09,-9.9564e-08,1.1683e-07,3.4621,0.0002282,0.086299,2.9428,3.4236,99380,1e+05,1e+05,0,0,0,0,1,63.2,125,63.2,200
300,300,-6.5824e-07,-1.1396e-06,3.2989,6.3682e-06,-6.4284e-06,3.2938,2.5872e-09,6.049e-09,0.00022784,-2.9323e-09,-9.821e-08,1.1576e-07,3.4653,0.00022769,0.086243,2.9455,3.4271,99379,1e+05,1e+05,0,0,0,0,1,63.3,125,63.3,200
300,300,-6.7228e-07,-1.1605e-06,3.2998,6.3598e-06,-6.4486e-06,3.2947,2.5842e-09,6.0779e-09,0.00022796,-2.9325e-09,-9.6855e-08,1.1468e-07,3.4685,0.00022718,0.086187,2.9483,3.4307,99378,1e+05,1e+05,0,0,0,0,1,63.4,125,63.4,200
300,300,-6.8631e-07,-1.1814e-06,3.3006,6.3514e-06,-6.4689e-06,3.2955,2.5812e-09,6.1067e-09,0.00022808,-2.9326e-09,-9.5501e-08,1.136e-07,3.4718,0.00022667,0.086131,2.951,3.4343,99377,1e+05,1e+05,0,0,0,0,1,63.5,125,63.5,200
300,300,-7.0035e-07,-1.2023e-06,3.3015,6.3429e-06,-6.4892e-06,3.2963,2.5782e-09,6.1356e-09,0.0002282,-2.9328e-09,-9.4147e-08,1.1253e-07,3.475,0.00022616,0.086074,2.9537,3.4379,99376,1e+05,1e+05,0,0,0,0,1,63.6,125,63.6,200
300,300,-7.1439e-07,-1.2231e-06,3.3023,6.3345e-06,-6.5094e-06,3.2971,2.5752e-09,6.1645e-09,0.00022833,-2.9329e-09,-9.2793e-08,1.1145e-07,3.4782,0.00022565,0.086018,2.9565,3.4414,99375,1e+05,1e+05,0,0,0,0,1,63.7,125,63.7,200
300,300,-7.2843e-07,-1.244e-06,3.3031,6.3261e-06,-6.5297e-06,3.298,2.5723e-09,6.1933e-09,0.00022845,-2.9331e-09,-9.1439e-08,1.1037e-07,3.4814,0.00022514,0.085962,2.9592,3.445,99374,1e+05,1e+05,0,0,0,0,1,63.8,125,63.8,200
300,300,-7.4247e-07,-1.2649e-06,3.304,6.3177e-06,-6.55e-06,3.2988,2.5693e-09,6.2222e-09,0.00022857,-2.9332e-09,-9.0085e-08,1.093e-07,3.4847,0.00022463,0.085906,2.962,3.4486,99373,1e+05,1e+05,0,0,0,0,1,63.9,125,63.9,200
300,300,-7.5651e-07,-1.2858e-06,3.3048,6.3092e-06,-6.5702e-06,3.2996,2.5663e-09,6.2511e-09,0.0002287,-2.9334e-09,-8.8731e-08,1.0822e-07,3.4879,0.00022412,0.085849,2.9647,3.4521,99372,1e+05,1e+05,0,0,0,0,1,64,125,64,200
300,300,-7.7055e-07,-1.3066e-06,3.3056,6.3008e-06,-6.5905e-06,3.3005,2.5633e-09,6.28e-09,0.00022882,-2.9336e-09,-8.7376e-08,1.0714e-07,3.4911,0.00022361,0.085793,2.9675,3.4557,99371,1e+05,1e+05,0,0,0,0,1,64.1,125,64.1,200
300,300,-7.8459e-07,-1.3275e-06,3.3065,6.2924e-06,-6.6107e-06,3.3013,2.5603e-09,6.3088e-09,0.00022894,-2.9337e-09,-8.6022e-08,1.0607e-07,3.4943,0.0002231,0.085737,2.9702,3.4593,99370,1e+05,1e+05,0,0,0,0,1,64.2,125,64.2,200
300,300,-7.9863e-07,-1.3484e-06,3.3073,6.284e-06,-6.631e-06,3.3021,2.5573e-09,6.3377e-09,0.00022906,-2.9339e-09,-8.4668e-08,1.0499e-07,3.4976,0.00022259,0.085681,2.9729,3.4629,99369,1e+05,1e+05,0,0,0,0,1,64.3,125,64.3,200
300,300,-8.1267e-07,-1.3693e-06,3.3082,6.2755e-06,-6.6513e-06,3.3029,2.5544e-09,6.3666e-09,0.00022919,-2.934e-09,-8.3314e-08,1.0392e-07,3.5008,0.00022209,0.085624,2.9757,3.4664,99368,1e+05,1e+05,0,0,0,0,1,64.4,125,64.4,200
300,300,-8.267e-07,-1.3901e-06,3.309,6.2671e-06,-6.6715e-06,3.3038,2.5514e-09,6.3955e-09,0.00022931,-2.9342e-09,-8.196e-08,1.0284e-07,3.504,0.00022158,0.085568,2.9784,3.47,99367,1e+05,1e+05,0,0,0,0,1,64.5,125,64.5,200
300,300,-8.4074e-07,-1.411e-06,3.3098,6.2587e-06,-6.6918e-06,3.3046,2.5484e-09,6.4243e-09,0.00022943,-2.9343e-09,-8.0606e-08,1.0176e-07,3.5072,0.00022107,0.085512,2.9812,3.4736,99366,1e+05,1e+05,0,0,0,0,1,64.6,125,64.6,200
300,300,-8.5478e-07,-1.4319e-06,3.3107,6.2503e-06,-6.712e-06,3.3054,2.5454e-09,6.4532e-09,0.00022955,-2.9345e-09,-7.9252e-08,1.0069e-07,3.5105,0.00022056,0.085456,2.9839,3.4771,99365,1e+05,1e+05,0,0,0,0,1,64.7,125,64.7,200
300,300,-8.6882e-07,-1.4528e-06,3.3115,6.2418e-06,-6.7323e-06,3.3063,2.5424e-09,6.4821e-09,0.00022968,-2.9347e-09,-7.7897e-08,9.9609e-08,3.5137,0.00022005,0.085399,2.9866,3.4807,99364,1e+05,1e+05,0,0,0,0,1,64.8,125,64.8,200
300,300,-8.8286e-07,-1.4736e-06,3.3123,6.2334e-06,-6.7526e-06,3.3071,2.5394e-09,6.511e-09,0.0002298,-2.9348e-09,-7.6543e-08,9.8532e-08,3.5169,0.00021954,0.085343,2.9894,3.4843,99363,1e+05,1e+05,0,0,0,0,1,64.9,125,64.9,200
300,300,-8.969e-07,-1.4945e-06,3.3132,6.225e-06,-6.7728e-06,3.3079,2.5365e-09,6.5398e-09,0.00022992,-2.935e-09,-7.5189e-08,9.7456e-08,3.5201,0.00021903,0.085287,2.9921,3.4878,99362,1e+05,1e+05,0,0,0,0,1,65,125,65,200
300,300,-9.1094e-07,-1.5154e-06,3.314,6.2166e-06,-6.7931e-06,3.3087,2.5335e-09,6.5687e-09,0.00023004,-2.9351e-09,-7.3835e-08,9.6379e-08,3.5234,0.00021852,0.085231,2.9949,3.4914,99361,1e+05,1e+05,0,0,0,0,1,65.1,125,65.1,200
300,300,-9.2498e-07,-1.5363e-06,3.3148,6.2081e-06,-6.8133e-06,3.3096,2.5305e-09,6.5976e-09,0.00023017,-2.9353e-09,-7.2481e-08,9.5303e-08,3.5266,0.00021801,0.085174,2.9976,3.495,99360,1e+05,1e+05,0,0,0,0,1,65.2,125,65.2,200
300,300,-9.3664e-07,-1.5681e-06,3.3156,6.198e-06,-6.8337e-06,3.3103,2.527e-09,6.6283e-09,0.00023014,-2.9328e-09,-7.121e-08,9.437e-08,3.5297,0.00021755,0.085122,3.0002,3.4984,99359,1e+05,1e+05,0,0,0,0,1,65.3,125,65.3,200
300,300,-9.4741e-07,-1.604e-06,3.3164,6.1872e-06,-6.8542e-06,3.3111,2.5234e-09,6.6596e-09,0.00023005,-2.9294e-09,-6.9971e-08,9.349e-08,3.5327,0.00021712,0.08507,3.0028,3.5018,99358,1e+05,1e+05,0,0,0,0,1,65.4,125,65.4,200
300,300,-9.5817e-07,-1.64e-06,3.3172,6.1763e-06,-6.8746e-06,3.3119,2.5197e-09,6.691e-09,0.00022996,-2.926e-09,-6.8732e-08,9.2611e-08,3.5358,0.00021669,0.085019,3.0054,3.5052,99357,1e+05,1e+05,0,0,0,0,1,65.5,125,65.5,200
300,300,-9.6894e-07,-1.6759e-06,3.318,6.1655e-06,-6.8951e-06,3.3127,2.5161e-09,6.7224e-09,0.00022987,-2.9225e-09,-6.7493e-08,9.1732e-08,3.5388,0.00021625,0.084968,3.008,3.5085,99356,1e+05,1e+05,0,0,0,0,1,65.6,125,65.6,200
300,300,-9.7971e-07,-1.7119e-06,3.3187,6.1547e-06,-6.9155e-06,3.3134,2.5124e-09,6.7537e-09,0.00022979,-2.9191e-09,-6.6254e-08,9.0853e-08,3.5419,0.00021582,0.084916,3.0106,3.5119,99356,1e+05,1e+05,0,0,0,0,1,65.7,125,65.7,200
300,300,-9.9047e-07,-1.7478e-06,3.3195,6.1439e-06,-6.9359e-06,3.3142,2.5088e-09,6.7851e-09,0.0002297,-2.9156e-09,-6.5014e-08,8.9974e-08,3.5449,0.00021538,0.084865,3.0132,3.5153,99355,1e+05,1e+05,0,0,0,0,1,65.8,125,65.8,200
300,300,-1.0012e-06,-1.7838e-06,3.3203,6.1331e-06,-6.9564e-06,3.315,2.5052e-09,6.8164e-09,0.00022961,-2.9122e-09,-6.3775e-08,8.9094e-08,3.5479,0.00021495,0.084813,3.0158,3.5187,99354,1e+05,1e+05,0,0,0,0,1,65.9,125,65.9,200
300,300,-1.012e-06,-1.8197e-06,3.3211,6.1223e-06,-6.9768e-06,3.3157,2.5015e-09,6.8478e-09,0.00022952,-2.9087e-09,-6.2536e-08,8.8215e-08,3.551,0.00021452,0.084762,3.0183,3.5221,99353,1e+05,1e+05,0,0,0,0,1,66,125,66,200
300,300,-1.0228e-06,-1.8556e-06,3.3218,6.1115e-06,-6.9973e-06,3.3165,2.4979e-09,6.8792e-09,0.00022943,-2.9053e-09,-6.1297e-08,8.7336e-08,3.554,0.00021408,0.084711,3.0209,3.5254,99352,1e+05,1e+05,0,0,0,0,1,66.1,125,66.1,200
300,300,-1.0335e-06,-1.8916e-06,3.3226,6.1007e-06,-7.0177e-06,3.3173,2.4942e-09,6.9105e-09,0.00022935,-2.9019e-09,-6.0058e-08,8.6457e-08,3.5571,0.00021365,0.084659,3.0235,3.5288,99351,1e+05,1e+05,0,0,0,0,1,66.2,125,66.2,200
300,300,-1.0443e-06,-1.9275e-06,3.3234,6.0898e-06,-7.0381e-06,3.318,2.4906e-09,6.9419e-09,0.00022926,-2.8984e-09,-5.8819e-08,8.5578e-08,3.5601,0.00021321,0.084608,3.0261,3.5322,99350,1e+05,1e+05,0,0,0,0,1,66.3,125,66.3,200
300,300,-1.0551e-06,-1.9635e-06,3.3242,6.079e-06,-7.0586e-06,3.3188,2.4869e-09,6.9732e-09,0.00022917,-2.895e-09,-5.758e-08,8.4698e-08,3.5632,0.00021278,0.084557,3.0287,3.5356,99349,1e+05,1e+05,0,0,0,0,1,66.4,125,66.4,200
300,300,-1.0658e-06,-1.9994e-06,3.3249,6.0682e-06,-7.079e-06,3.3196,2.4833e-09,7.0046e-09,0.00022908,-2.8915e-09,-5.634e-08,8.3819e-08,3.5662,0.00021235,0.084505,3.0313,3.5389,99348,1e+05,1e+05,0,0,0,0,1,66.5,125,66.5,200
300,300,-1.0766e-06,-2.0354e-06,3.3257,6.0574e-06,-7.0994e-06,3.3204,2.4796e-09,7.036e-09,0.000229,-2.8881e-09,-5.5101e-08,8.294e-08,3.5692,0.00021191,0.084454,3.0339,3.5423,99347,1e+05,1e+05,0,0,0,0,1,66.6,125,66.6,200
300,300,-1.0874e-06,-2.0713e-06,3.3265,6.0466e-06,-7.1199e-06,3.3211,2.476e-09,7.0673e-09,0.00022891,-2.8846e-09,-5.3862e-08,8.2061e-08,3.5723,0.00021148,0.084402,3.0364,3.5457,99346,1e+05,1e+05,0,0,0,0,1,66.7,125,66.7,200
300,300,-1.0981e-06,-2.1073e-06,3.3273,6.0358e-06,-7.1403e-06,3.3219,2.4724e-09,7.0987e-09,0.00022882,-2.8812e-09,-5.2623e-08,8.1181e-08,3.5753,0.00021104,0.084351,3.039,3.5491,99345,1e+05,1e+05,0,0,0,0,1,66.8,125,66.8,200
300,300,-1.1089e-06,-2.1432e-06,3.328,6.025e-06,-7.1608e-06,3.3227,2.4687e-09,7.13e-09,0.00022873,-2.8778e-09,-5.1384e-08,8.0302e-08,3.5784,0.00021061,0.0843,3.0416,3.5524,99344,1e+05,1e+05,0,0,0,0,1,66.9,125,66.9,200
300,300,-1.1197e-06,-2.1791e-06,3.3288,6.0142e-06,-7.1812e-06,3.3234,2.4651e-09,7.1614e-09,0.00022865,-2.8743e-09,-5.0145e-08,7.9423e-08,3.5814,0.00021018,0.084248,3.0442,3.5558,99343,1e+05,1e+05,0,0,0,0,1,67,125,67,200
300,300,-1.1304e-06,-2.2151e-06,3.3296,6.0033e-06,-7.2016e-06,3.3242,2.4614e-09,7.1928e-09,0.00022856,-2.8709e-09,-4.8906e-08,7.8544e-08,3.5844,0.00020974,0.084197,3.0468,3.5592,99342,1e+05,1e+05,0,0,0,0,1,67.1,125,67.1,200
300,300,-1.1412e-06,-2.251e-06,3.3304,5.9925e-06,-7.2221e-06,3.325,2.4578e-09,7.2241e-09,0.00022847,-2.8674e-09,-4.7667e-08,7.7665e-08,3.5875,0.00020931,0.084146,3.0494,3.5626,99341,1e+05,1e+05,0,0,0,0,1,67.2,125,67.2,200
300,300,-1.152e-06,-2.287e-06,3.3311,5.9817e-06,-7.2425e-06,3.3257,2.4541e-09,7.2555e-09,0.00022838,-2.864e-09,-4.6427e-08,7.6785e-08,3.5905,0.00020887,0.084094,3.052,3.566,99340,1e+05,1e+05,0,0,0,0,1,67.3,125,67.3,200
300,300,-1.1628e-06,-2.3229e-06,3.3319,5.9709e-06,-7.263e-06,3.3265,2.4505e-09,7.2869e-09,0.00022829,-2.8606e-09,-4.5188e-08,7.5906e-08,3.5936,0.00020844,0.084043,3.0546,3.5693,99339,1e+05,1e+05,0,0,0,0,1,67.4,125,67.4,200
300,300,-1.1735e-06,-2.3589e-06,3.3327,5.9601e-06,-7.2834e-06,3.3273,2.4469e-09,7.3182e-09,0.00022821,-2.8571e-09,-4.3949e-08,7.5027e-08,3.5966,0.00020801,0.083991,3.0571,3.5727,99338,1e+05,1e+05,0,0,0,0,1,67.5,125,67.5,200
300,300,-1.1843e-06,-2.3948e-06,3.3335,5.9493e-06,-7.3038e-06,3.3281,2.4432e-09,7.3496e-09,0.00022812,-2.8537e-09,-4.271e-08,7.4148e-08,3.5997,0.00020757,0.08394,3.0597,3.5761,99337,1e+05,1e+05,0,0,0,0,1,67.6,125,67.6,200
300,300,-1.1951e-06,-2.4307e-06,3.3342,5.9385e-06,-7.3243e-06,3.3288,2.4396e-09,7.3809e-09,0.00022803,-2.8502e-09,-4.1471e-08,7.3269e-08,3.6027,0.00020714,0.083889,3.0623,3.5795,99336,1e+05,1e+05,0,0,0,0,1,67.7,125,67.7,200
300,300,-1.2058e-06,-2.4667e-06,3.335,5.9276e-06,-7.3447e-06,3.3296,2.4359e-09,7.4123e-09,0.00022794,-2.8468e-09,-4.0232e-08,7.2389e-08,3.6057,0.0002067,0.083837,3.0649,3.5828,99335,1e+05,1e+05,0,0,0,0,1,67.8,125,67.8,200
300,300,-1.2166e-06,-2.5026e-06,3.3358,5.9168e-06,-7.3652e-06,3.3304,2.4323e-09,7.4437e-09,0.00022786,-2.8433e-09,-3.8992e-08,7.151e-08,3.6088,0.00020627,0.083786,3.0675,3.5862,99334,1e+05,1e+05,0,0,0,0,1,67.9,125,67.9,200
300,300,-1.2274e-06,-2.5386e-06,3.3366,5.906e-06,-7.3856e-06,3.3311,2.4286e-09,7.475e-09,0.00022777,-2.8399e-09,-3.7753e-08,7.0631e-08,3.6118,0.00020584,0.083735,3.0701,3.5896,99333,1e+05,1e+05,0,0,0,0,1,68,125,68,200
300,300,-1.2381e-06,-2.5745e-06,3.3373,5.8952e-06,-7.406e-06,3.3319,2.425e-09,7.5064e-09,0.00022768,-2.8365e-09,-3.6514e-08,6.9752e-08,3.6149,0.0002054,0.083683,3.0727,3.593,99332,1e+05,1e+05,0,0,0,0,1,68.1,125,68.1,200
300,300,-1.2489e-06,-2.6105e-06,3.3381,5.8844e-06,-7.4265e-06,3.3327,2.4213e-09,7.5377e-09,0.00022759,-2.833e-09,-3.5275e-08,6.8873e-08,3.6179,0.00020497,0.083632,3.0752,3.5963,99331,1e+05,1e+05,0,0,0,0,1,68.2,125,68.2,200
300,300,-1.2597e-06,-2.6464e-06,3.3389,5.8736e-06,-7.4469e-06,3.3334,2.4177e-09,7.5691e-09,0.0002275,-2.8296e-09,-3.4036e-08,6.7993e-08,3.621,0.00020453,0.08358,3.0778,3.5997,99330,1e+05,1e+05,0,0,0,0,1,68.3,125,68.3,200
300,300,-1.2704e-06,-2.6824e-06,3.3396,5.8628e-06,-7.4674e-06,3.3342,2.4141e-09,7.6005e-09,0.00022742,-2.8261e-09,-3.2797e-08,6.7114e-08,3.624,0.0002041,0.083529,3.0804,3.6031,99329,1e+05,1e+05,0,0,0,0,1,68.4,125,68.4,200
300,300,-1.2812e-06,-2.7183e-06,3.3404,5.852e-06,-7.4878e-06,3.335,2.4104e-09,7.6318e-09,0.00022733,-2.8227e-09,-3.1558e-08,6.6235e-08,3.627,0.00020367,0.083478,3.083,3.6065,99328,1e+05,1e+05,0,0,0,0,1,68.5,125,68.5,200
300,300,-1.292e-06,-2.7542e-06,3.3412,5.8411e-06,-7.5082e-06,3.3358,2.4068e-09,7.6632e-09,0.00022724,-2.8193e-09,-3.0319e-08,6.5356e-08,3.6301,0.00020323,0.083426,3.0856,3.6099,99327,1e+05,1e+05,0,0,0,0,1,68.6,125,68.6,200
300,300,-1.3027e-06,-2.7902e-06,3.342,5.8303e-06,-7.5287e-06,3.3365,2.4031e-09,7.6945e-09,0.00022715,-2.8158e-09,-2.9079e-08,6.4476e-08,3.6331,0.0002028,0.083375,3.0882,3.6132,99326,1e+05,1e+05,0,0,0,0,1,68.7,125,68.7,200
