# Setup from log.interADMFoam
# Benchmark: true
# Qin_: 178.467
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 1.92901e-08
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sac,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
536.347,0.0453311,1.35269e-07,0.0524291,9.04059,9.79789e-06,-1.15997e-10,1.64119,8.26879e-06,12.9549,6.96165e-05
536.444,0.0453271,1.35265e-07,0.0524246,9.0401,9.79771e-06,-1.15996e-10,1.64119,8.25835e-06,12.9549,6.84861e-05
536.542,0.0453313,1.35275e-07,0.0524296,9.04068,9.79752e-06,-1.15965e-10,1.64119,8.26996e-06,12.9549,6.98442e-05
536.64,0.0453318,1.35272e-07,0.0524302,9.04069,9.79733e-06,-1.15964e-10,1.64119,8.27156e-06,12.9549,6.98537e-05
536.738,0.0453271,1.35266e-07,0.052425,9.04022,9.79714e-06,-1.15969e-10,1.64119,8.25943e-06,12.9549,6.87714e-05
536.836,0.0453312,1.35275e-07,0.05243,9.0405,9.79696e-06,-1.1594e-10,1.64119,8.27105e-06,12.9549,6.94235e-05
536.934,0.0453306,1.35272e-07,0.0524293,9.04057,9.79677e-06,-1.15939e-10,1.64119,8.26949e-06,12.9549,6.95893e-05
537.032,0.0453289,1.35267e-07,0.0524274,9.04034,9.79658e-06,-1.15942e-10,1.64118,8.26516e-06,12.9549,6.90502e-05
537.128,0.0453299,1.35271e-07,0.0524288,9.04055,9.7964e-06,-1.15925e-10,1.64118,8.26835e-06,12.9549,6.95481e-05
537.226,0.0453285,1.3527e-07,0.0524272,9.04023,9.79621e-06,-1.15919e-10,1.64118,8.26477e-06,12.9549,6.88042e-05
537.323,0.0453285,1.35268e-07,0.0524273,9.04046,9.79603e-06,-1.15917e-10,1.64118,8.26516e-06,12.9549,6.93271e-05
537.421,0.0453287,1.35265e-07,0.0524277,9.04023,9.79584e-06,-1.15914e-10,1.64118,8.26597e-06,12.9549,6.88066e-05
537.519,0.0453283,1.35274e-07,0.0524274,9.04064,9.79565e-06,-1.15885e-10,1.64118,8.26543e-06,12.9549,6.97392e-05
537.617,0.0453301,1.35269e-07,0.0524296,9.04057,9.79546e-06,-1.15889e-10,1.64118,8.2705e-06,12.9549,6.95782e-05
537.714,0.0453262,1.35266e-07,0.0524251,9.0402,9.79528e-06,-1.15889e-10,1.64118,8.2601e-06,12.9549,6.87329e-05
537.81,0.0453251,1.35267e-07,0.052424,9.04016,9.79509e-06,-1.15878e-10,1.64118,8.25763e-06,12.9549,6.86302e-05
537.908,0.0453296,1.35266e-07,0.0524294,9.04056,9.79491e-06,-1.15871e-10,1.64118,8.27021e-06,12.9549,6.95602e-05
538.004,0.0453245,1.35263e-07,0.0524236,9.04007,9.79472e-06,-1.15871e-10,1.64118,8.25669e-06,12.9549,6.84367e-05
538.101,0.045328,1.35266e-07,0.0524277,9.0404,9.79454e-06,-1.15856e-10,1.64118,8.26641e-06,12.9549,6.91909e-05
538.199,0.0453299,1.35269e-07,0.0524301,9.04058,9.79435e-06,-1.15842e-10,1.64118,8.272e-06,12.9549,6.961e-05
538.297,0.0453238,1.35264e-07,0.0524232,9.03997,9.79416e-06,-1.15845e-10,1.64118,8.25595e-06,12.9549,6.82171e-05
538.394,0.0453243,1.35263e-07,0.0524239,9.04004,9.79398e-06,-1.15838e-10,1.64118,8.25758e-06,12.9549,6.83672e-05
538.492,0.0453282,1.35269e-07,0.0524286,9.04051,9.79379e-06,-1.15816e-10,1.64118,8.26854e-06,12.9549,6.9468e-05
538.589,0.0453287,1.35267e-07,0.0524293,9.04045,9.79361e-06,-1.15813e-10,1.64117,8.27017e-06,12.9549,6.93152e-05
538.686,0.0453231,1.35265e-07,0.0524229,9.04012,9.79342e-06,-1.1581e-10,1.64117,8.25543e-06,12.9549,6.85493e-05
538.782,0.0453275,1.35265e-07,0.0524281,9.04032,9.79324e-06,-1.15801e-10,1.64117,8.26765e-06,12.9549,6.90258e-05
538.881,0.0453291,1.35266e-07,0.0524302,9.04046,9.79305e-06,-1.15791e-10,1.64117,8.27241e-06,12.9549,6.93523e-05
538.978,0.0453287,1.35271e-07,0.0524299,9.04042,9.79286e-06,-1.15772e-10,1.64117,8.27175e-06,12.9549,6.92494e-05
539.076,0.0453259,1.35265e-07,0.0524266,9.04018,9.79268e-06,-1.15776e-10,1.64117,8.26424e-06,12.9549,6.87029e-05
539.174,0.0453263,1.35264e-07,0.0524273,9.04035,9.79249e-06,-1.15771e-10,1.64117,8.26583e-06,12.9549,6.90961e-05
539.273,0.0453259,1.35269e-07,0.052427,9.04037,9.7923e-06,-1.15752e-10,1.64117,8.26511e-06,12.9549,6.91504e-05
539.37,0.0453266,1.35268e-07,0.0524279,9.04031,9.79211e-06,-1.15744e-10,1.64117,8.26729e-06,12.9549,6.8998e-05
539.469,0.0453261,1.35264e-07,0.0524274,9.0404,9.79193e-06,-1.15747e-10,1.64117,8.2663e-06,12.9549,6.92233e-05
539.565,0.0453229,1.35263e-07,0.0524237,9.03979,9.79174e-06,-1.15741e-10,1.64117,8.25771e-06,12.9549,6.78131e-05
539.663,0.0453254,1.3527e-07,0.0524268,9.04028,9.79156e-06,-1.15717e-10,1.64117,8.2649e-06,12.9549,6.89366e-05
539.762,0.0453267,1.35268e-07,0.0524285,9.0404,9.79137e-06,-1.15712e-10,1.64117,8.26888e-06,12.9549,6.92274e-05
539.859,0.0453219,1.35265e-07,0.0524229,9.04002,9.79118e-06,-1.15711e-10,1.64117,8.256e-06,12.9549,6.8331e-05
539.955,0.0453259,1.35271e-07,0.0524278,9.0402,9.791e-06,-1.1569e-10,1.64117,8.26733e-06,12.9549,6.87669e-05
540.053,0.045328,1.35268e-07,0.0524303,9.04048,9.79081e-06,-1.15689e-10,1.64117,8.27327e-06,12.9549,6.94128e-05
540.151,0.0453242,1.35263e-07,0.052426,9.04027,9.79063e-06,-1.15691e-10,1.64116,8.26334e-06,12.9549,6.89187e-05
540.248,0.0453274,1.35271e-07,0.0524298,9.04055,9.79044e-06,-1.15665e-10,1.64116,8.27221e-06,12.9549,6.95756e-05
540.346,0.0453276,1.35267e-07,0.0524302,9.0406,9.79025e-06,-1.15667e-10,1.64116,8.27309e-06,12.9549,6.96857e-05
540.444,0.0453237,1.35265e-07,0.0524258,9.04024,9.79007e-06,-1.15661e-10,1.64116,8.26287e-06,12.9549,6.88515e-05
540.54,0.0453274,1.35267e-07,0.0524302,9.04053,9.78988e-06,-1.1565e-10,1.64116,8.27312e-06,12.9549,6.95295e-05
540.639,0.0453287,1.35269e-07,0.0524319,9.04059,9.78969e-06,-1.15637e-10,1.64116,8.27711e-06,12.9549,6.96565e-05
540.736,0.0453239,1.35268e-07,0.0524264,9.04034,9.78951e-06,-1.15632e-10,1.64116,8.26452e-06,12.9549,6.90941e-05
540.834,0.0453271,1.3527e-07,0.0524302,9.04051,9.78932e-06,-1.15618e-10,1.64116,8.2734e-06,12.9549,6.9479e-05
540.932,0.0453265,1.35273e-07,0.0524297,9.04072,9.78914e-06,-1.15604e-10,1.64116,8.27216e-06,12.9549,6.99768e-05
541.029,0.045326,1.35274e-07,0.0524293,9.04054,9.78895e-06,-1.15594e-10,1.64116,8.2712e-06,12.9549,6.95538e-05
541.126,0.0453238,1.35271e-07,0.0524267,9.04015,9.78877e-06,-1.15592e-10,1.64116,8.26541e-06,12.9549,6.86526e-05
541.224,0.0453272,1.35271e-07,0.0524309,9.04057,9.78858e-06,-1.15584e-10,1.64116,8.2752e-06,12.9549,6.96188e-05
541.322,0.0453259,1.35268e-07,0.0524295,9.04017,9.78839e-06,-1.15583e-10,1.64116,8.27181e-06,12.9549,6.87113e-05
541.419,0.0453244,1.35273e-07,0.0524279,9.04026,9.78821e-06,-1.15562e-10,1.64116,8.2682e-06,12.9549,6.89176e-05
541.516,0.0453266,1.35273e-07,0.0524306,9.04058,9.78802e-06,-1.15553e-10,1.64116,8.27442e-06,12.9549,6.96576e-05
541.614,0.0453211,1.35272e-07,0.0524243,9.04005,9.78783e-06,-1.15549e-10,1.64116,8.26005e-06,12.9549,6.84253e-05
541.709,0.0453209,1.35274e-07,0.0524243,9.04025,9.78765e-06,-1.15536e-10,1.64115,8.25995e-06,12.9549,6.88867e-05
541.808,0.0453276,1.35276e-07,0.0524321,9.0406,9.78747e-06,-1.15524e-10,1.64115,8.27809e-06,12.9549,6.97077e-05
541.905,0.0453216,1.3527e-07,0.0524253,9.04017,9.78728e-06,-1.15529e-10,1.64115,8.26243e-06,12.9549,6.86945e-05
542.003,0.0453246,1.35276e-07,0.0524289,9.04054,9.78709e-06,-1.15507e-10,1.64115,8.27071e-06,12.9549,6.95622e-05
542.101,0.0453267,1.35276e-07,0.0524315,9.04071,9.78691e-06,-1.15499e-10,1.64115,8.2768e-06,12.9549,6.9959e-05
542.199,0.0453221,1.3527e-07,0.0524262,9.04015,9.78672e-06,-1.15505e-10,1.64115,8.26472e-06,12.9549,6.8657e-05
542.298,0.0453296,1.35279e-07,0.0524351,9.04079,9.78653e-06,-1.15474e-10,1.64115,8.28535e-06,12.9549,7.01543e-05
542.395,0.0453254,1.35271e-07,0.0524302,9.04056,9.78635e-06,-1.15486e-10,1.64115,8.27407e-06,12.9549,6.96123e-05
542.494,0.0453211,1.35269e-07,0.0524255,9.04007,9.78616e-06,-1.15481e-10,1.64115,8.26308e-06,12.9549,6.84798e-05
542.592,0.0453222,1.35273e-07,0.0524269,9.04032,9.78597e-06,-1.15465e-10,1.64115,8.26639e-06,12.9549,6.90492e-05
542.689,0.0453261,1.35271e-07,0.0524315,9.04048,9.78579e-06,-1.1546e-10,1.64115,8.27705e-06,12.9549,6.94258e-05
542.788,0.0453215,1.35269e-07,0.0524263,9.04021,9.7856e-06,-1.15458e-10,1.64115,8.26523e-06,12.9549,6.87982e-05
542.885,0.0453254,1.35272e-07,0.0524309,9.04039,9.78541e-06,-1.15442e-10,1.64115,8.27592e-06,12.9549,6.92144e-05
542.983,0.0453251,1.3527e-07,0.0524307,9.04051,9.78523e-06,-1.15439e-10,1.64115,8.27542e-06,12.9549,6.94988e-05
543.081,0.0453208,1.35269e-07,0.0524259,9.04009,9.78504e-06,-1.15433e-10,1.64115,8.26434e-06,12.9549,6.85401e-05
543.18,0.0453189,1.35264e-07,0.0524237,9.03981,9.78485e-06,-1.15436e-10,1.64115,8.25938e-06,12.9549,6.78974e-05
543.277,0.0453242,1.35266e-07,0.0524301,9.04007,9.78467e-06,-1.15424e-10,1.64114,8.27412e-06,12.9549,6.84981e-05
543.375,0.0453214,1.35267e-07,0.0524269,9.04009,9.78448e-06,-1.15413e-10,1.64114,8.26684e-06,12.9549,6.85351e-05
543.472,0.0453238,1.35268e-07,0.0524298,9.04022,9.78429e-06,-1.15403e-10,1.64114,8.27351e-06,12.9549,6.88336e-05
543.57,0.0453164,1.35267e-07,0.0524213,9.03982,9.78411e-06,-1.15397e-10,1.64114,8.25395e-06,12.9549,6.79257e-05
543.67,0.0453209,1.35266e-07,0.0524267,9.04014,9.78392e-06,-1.1539e-10,1.64114,8.26652e-06,12.9549,6.86571e-05
543.766,0.0453204,1.35266e-07,0.0524263,9.04003,9.78373e-06,-1.15382e-10,1.64114,8.26548e-06,12.9549,6.83966e-05
543.863,0.0453176,1.35265e-07,0.0524232,9.03991,9.78355e-06,-1.15377e-10,1.64114,8.25838e-06,12.9549,6.8137e-05
543.961,0.0453216,1.35266e-07,0.0524279,9.04016,9.78336e-06,-1.15366e-10,1.64114,8.26945e-06,12.9549,6.87187e-05
544.059,0.0453213,1.35267e-07,0.0524276,9.04017,9.78318e-06,-1.15355e-10,1.64114,8.26878e-06,12.9549,6.87292e-05
544.157,0.0453204,1.35266e-07,0.0524268,9.04015,9.78299e-06,-1.15351e-10,1.64114,8.26685e-06,12.9549,6.86839e-05
544.254,0.0453215,1.35268e-07,0.0524282,9.0402,9.78281e-06,-1.15338e-10,1.64114,8.27021e-06,12.9549,6.882e-05
544.351,0.0453207,1.35263e-07,0.0524273,9.03988,9.78262e-06,-1.15341e-10,1.64114,8.26822e-06,12.9548,6.80656e-05
544.448,0.0453216,1.35269e-07,0.0524286,9.0402,9.78244e-06,-1.15318e-10,1.64114,8.27112e-06,12.9548,6.88169e-05
544.546,0.0453217,1.35269e-07,0.0524288,9.04019,9.78225e-06,-1.15311e-10,1.64114,8.2718e-06,12.9548,6.87928e-05
544.643,0.0453193,1.35267e-07,0.0524262,9.04002,9.78206e-06,-1.15308e-10,1.64114,8.26563e-06,12.9548,6.84103e-05
544.74,0.045324,1.35269e-07,0.0524317,9.0405,9.78188e-06,-1.15294e-10,1.64114,8.27839e-06,12.9548,6.95105e-05
544.838,0.0453207,1.3527e-07,0.0524281,9.0402,9.78169e-06,-1.15285e-10,1.64113,8.27018e-06,12.9548,6.88194e-05
544.935,0.0453201,1.35264e-07,0.0524274,9.04014,9.78151e-06,-1.15289e-10,1.64113,8.26853e-06,12.9548,6.86718e-05
545.033,0.0453224,1.35268e-07,0.0524302,9.04039,9.78132e-06,-1.15272e-10,1.64113,8.27523e-06,12.9548,6.92603e-05
545.129,0.0453194,1.35267e-07,0.0524269,9.03998,9.78114e-06,-1.15266e-10,1.64113,8.26752e-06,12.9548,6.83034e-05
545.227,0.0453206,1.35266e-07,0.0524284,9.04024,9.78095e-06,-1.15261e-10,1.64113,8.27095e-06,12.9548,6.891e-05
545.325,0.045322,1.35267e-07,0.0524301,9.04023,9.78077e-06,-1.1525e-10,1.64113,8.27507e-06,12.9548,6.88924e-05
545.423,0.0453194,1.35268e-07,0.0524272,9.04002,9.78058e-06,-1.15241e-10,1.64113,8.26837e-06,12.9548,6.84023e-05
545.522,0.0453162,1.35263e-07,0.0524237,9.03992,9.78039e-06,-1.15243e-10,1.64113,8.26021e-06,12.9548,6.81771e-05
545.619,0.0453242,1.35274e-07,0.0524331,9.04054,9.78021e-06,-1.15211e-10,1.64113,8.28212e-06,12.9548,6.96198e-05
545.717,0.0453174,1.3527e-07,0.0524253,9.04003,9.78002e-06,-1.15211e-10,1.64113,8.26402e-06,12.9548,6.84426e-05
545.815,0.0453228,1.3527e-07,0.0524317,9.0405,9.77984e-06,-1.15203e-10,1.64113,8.27887e-06,12.9548,6.95255e-05
545.913,0.0453238,1.35273e-07,0.052433,9.04064,9.77965e-06,-1.15187e-10,1.64113,8.28211e-06,12.9548,6.98641e-05
546.011,0.0453181,1.35269e-07,0.0524265,9.04004,9.77946e-06,-1.15189e-10,1.64113,8.26698e-06,12.9548,6.84576e-05
546.108,0.0453224,1.35269e-07,0.0524317,9.04048,9.77928e-06,-1.1518e-10,1.64113,8.27903e-06,12.9548,6.94758e-05
546.206,0.0453234,1.35274e-07,0.052433,9.04031,9.77909e-06,-1.1516e-10,1.64113,8.28203e-06,12.9548,6.91041e-05
546.303,0.0453148,1.35266e-07,0.0524231,9.03967,9.77891e-06,-1.15172e-10,1.64113,8.25923e-06,12.9548,6.7609e-05
546.4,0.0453215,1.3527e-07,0.0524309,9.04035,9.77872e-06,-1.15154e-10,1.64113,8.2773e-06,12.9548,6.91913e-05
546.498,0.0453119,1.35262e-07,0.0524198,9.03958,9.77854e-06,-1.15164e-10,1.64112,8.25178e-06,12.9548,6.74001e-05
546.596,0.04532,1.35269e-07,0.0524295,9.04011,9.77835e-06,-1.1514e-10,1.64112,8.27425e-06,12.9548,6.86266e-05
546.693,0.0453226,1.3527e-07,0.0524326,9.04055,9.77817e-06,-1.15131e-10,1.64112,8.28149e-06,12.9548,6.96645e-05
546.79,0.0453166,1.35264e-07,0.0524257,9.03997,9.77798e-06,-1.15136e-10,1.64112,8.26554e-06,12.9548,6.83038e-05
546.888,0.0453216,1.3527e-07,0.0524317,9.04059,9.7778e-06,-1.15113e-10,1.64112,8.27947e-06,12.9548,6.97391e-05
546.985,0.0453214,1.35269e-07,0.0524316,9.04045,9.77761e-06,-1.15107e-10,1.64112,8.27922e-06,12.9548,6.94302e-05
547.084,0.045316,1.35263e-07,0.0524254,9.03991,9.77742e-06,-1.15113e-10,1.64112,8.26493e-06,12.9548,6.81764e-05
547.183,0.0453218,1.35271e-07,0.0524323,9.0405,9.77723e-06,-1.15087e-10,1.64112,8.28103e-06,12.9548,6.95508e-05
547.28,0.045322,1.35269e-07,0.0524326,9.04049,9.77705e-06,-1.15083e-10,1.64112,8.28168e-06,12.9548,6.95196e-05
547.377,0.0453196,1.35269e-07,0.05243,9.0403,9.77687e-06,-1.15076e-10,1.64112,8.27557e-06,12.9548,6.90906e-05
547.474,0.045322,1.35272e-07,0.0524329,9.04048,9.77668e-06,-1.1506e-10,1.64112,8.28238e-06,12.9548,6.94969e-05
547.572,0.0453216,1.35271e-07,0.0524326,9.04056,9.7765e-06,-1.15054e-10,1.64112,8.28187e-06,12.9548,6.96819e-05
547.669,0.0453187,1.35269e-07,0.0524293,9.0403,9.77631e-06,-1.1505e-10,1.64112,8.27415e-06,12.9548,6.90925e-05
547.767,0.0453194,1.3527e-07,0.0524302,9.04024,9.77613e-06,-1.15041e-10,1.64112,8.27631e-06,12.9548,6.89529e-05
547.864,0.0453212,1.35269e-07,0.0524325,9.04045,9.77594e-06,-1.15035e-10,1.64112,8.28161e-06,12.9548,6.94321e-05
547.961,0.0453186,1.35268e-07,0.0524296,9.04029,9.77576e-06,-1.1503e-10,1.64112,8.27504e-06,12.9548,6.90598e-05
548.059,0.0453152,1.35267e-07,0.0524258,9.03975,9.77557e-06,-1.15023e-10,1.64111,8.2662e-06,12.9548,6.78222e-05
548.157,0.0453205,1.35271e-07,0.052432,9.0405,9.77539e-06,-1.15007e-10,1.64111,8.28071e-06,12.9548,6.95609e-05
548.254,0.0453204,1.35273e-07,0.052432,9.0405,9.7752e-06,-1.14994e-10,1.64111,8.28078e-06,12.9548,6.95714e-05
548.35,0.0453176,1.3527e-07,0.052429,9.03995,9.77502e-06,-1.14992e-10,1.64111,8.27379e-06,12.9548,6.82938e-05
548.447,0.0453187,1.35266e-07,0.0524304,9.04024,9.77483e-06,-1.14993e-10,1.64111,8.27707e-06,12.9548,6.89547e-05
548.545,0.0453163,1.35264e-07,0.0524277,9.03959,9.77465e-06,-1.1499e-10,1.64111,8.27077e-06,12.9548,6.74606e-05
548.642,0.0453155,1.35272e-07,0.0524269,9.04017,9.77446e-06,-1.14962e-10,1.64111,8.26903e-06,12.9548,6.88093e-05
548.74,0.0453169,1.35269e-07,0.0524287,9.04019,9.77428e-06,-1.14962e-10,1.64111,8.2732e-06,12.9548,6.8845e-05
548.839,0.0453123,1.35264e-07,0.0524235,9.03964,9.77409e-06,-1.14965e-10,1.64111,8.26122e-06,12.9548,6.75884e-05
548.936,0.0453179,1.35272e-07,0.05243,9.0403,9.77391e-06,-1.14939e-10,1.64111,8.27635e-06,12.9548,6.91157e-05
549.033,0.0453202,1.35271e-07,0.0524329,9.0405,9.77372e-06,-1.14932e-10,1.64111,8.28312e-06,12.9548,6.9566e-05
549.132,0.045313,1.35267e-07,0.0524246,9.03972,9.77353e-06,-1.14935e-10,1.64111,8.26391e-06,12.9548,6.77637e-05
549.229,0.0453195,1.35267e-07,0.0524323,9.04012,9.77335e-06,-1.14925e-10,1.64111,8.28191e-06,12.9548,6.86958e-05
549.327,0.0453177,1.35267e-07,0.0524303,9.04026,9.77316e-06,-1.14917e-10,1.64111,8.27728e-06,12.9548,6.90193e-05
549.424,0.0453145,1.35266e-07,0.0524267,9.03995,9.77298e-06,-1.14911e-10,1.64111,8.2689e-06,12.9548,6.83179e-05
549.522,0.0453185,1.35275e-07,0.0524315,9.04036,9.77279e-06,-1.14883e-10,1.64111,8.28013e-06,12.9548,6.92544e-05
549.62,0.0453136,1.35268e-07,0.052426,9.0399,9.77261e-06,-1.14891e-10,1.6411,8.26732e-06,12.9548,6.81954e-05
549.718,0.0453132,1.35267e-07,0.0524256,9.03988,9.77242e-06,-1.14884e-10,1.6411,8.26659e-06,12.9548,6.81584e-05
549.815,0.0453173,1.35266e-07,0.0524305,9.03996,9.77224e-06,-1.14879e-10,1.6411,8.2779e-06,12.9548,6.83481e-05
549.913,0.0453155,1.3527e-07,0.0524285,9.03989,9.77205e-06,-1.14862e-10,1.6411,8.27332e-06,12.9548,6.81785e-05
550.012,0.0453142,1.35271e-07,0.0524271,9.03998,9.77186e-06,-1.14851e-10,1.6411,8.27014e-06,12.9548,6.83785e-05
550.11,0.0453185,1.35271e-07,0.0524322,9.04034,9.77168e-06,-1.14843e-10,1.6411,8.28206e-06,12.9548,6.92274e-05
550.207,0.0453126,1.35272e-07,0.0524255,9.03996,9.77149e-06,-1.14832e-10,1.6411,8.2665e-06,12.9548,6.83473e-05
550.306,0.0453147,1.35272e-07,0.0524281,9.04012,9.77131e-06,-1.14824e-10,1.6411,8.27257e-06,12.9548,6.87253e-05
550.403,0.0453167,1.35271e-07,0.0524305,9.04016,9.77112e-06,-1.14819e-10,1.6411,8.27804e-06,12.9548,6.88063e-05
550.501,0.0453152,1.35273e-07,0.0524289,9.04017,9.77094e-06,-1.14807e-10,1.6411,8.27451e-06,12.9548,6.88282e-05
550.597,0.0453165,1.35276e-07,0.0524306,9.04024,9.77075e-06,-1.14791e-10,1.6411,8.27841e-06,12.9548,6.89921e-05
550.694,0.0453177,1.35273e-07,0.0524321,9.04025,9.77057e-06,-1.14791e-10,1.6411,8.28188e-06,12.9548,6.90252e-05
550.791,0.0453172,1.35275e-07,0.0524315,9.04039,9.77039e-06,-1.14778e-10,1.6411,8.28062e-06,12.9548,6.93613e-05
550.889,0.0453158,1.35275e-07,0.0524301,9.04013,9.7702e-06,-1.1477e-10,1.6411,8.2775e-06,12.9548,6.8747e-05
550.987,0.0453155,1.35272e-07,0.0524298,9.04009,9.77002e-06,-1.14768e-10,1.6411,8.27684e-06,12.9548,6.86558e-05
551.084,0.0453181,1.35273e-07,0.052433,9.04032,9.76983e-06,-1.14758e-10,1.6411,8.28425e-06,12.9548,6.91906e-05
551.182,0.0453154,1.35274e-07,0.05243,9.04015,9.76964e-06,-1.14747e-10,1.6411,8.27734e-06,12.9548,6.88007e-05
551.281,0.0453149,1.35272e-07,0.0524295,9.04011,9.76946e-06,-1.14744e-10,1.64109,8.27615e-06,12.9548,6.87065e-05
551.377,0.045315,1.35273e-07,0.0524298,9.04022,9.76928e-06,-1.14734e-10,1.64109,8.27682e-06,12.9548,6.8974e-05
551.474,0.0453137,1.35274e-07,0.0524284,9.04012,9.76909e-06,-1.14724e-10,1.64109,8.27385e-06,12.9548,6.87392e-05
551.572,0.0453108,1.3527e-07,0.0524251,9.03973,9.76891e-06,-1.14724e-10,1.64109,8.26619e-06,12.9548,6.78274e-05
551.67,0.0453162,1.35272e-07,0.0524315,9.04029,9.76872e-06,-1.14712e-10,1.64109,8.28105e-06,12.9548,6.91379e-05
551.769,0.0453134,1.35272e-07,0.0524284,9.03997,9.76853e-06,-1.14703e-10,1.64109,8.27381e-06,12.9548,6.83904e-05
551.867,0.0453117,1.35272e-07,0.0524266,9.03981,9.76835e-06,-1.14695e-10,1.64109,8.26972e-06,12.9548,6.80299e-05
551.964,0.0453176,1.35275e-07,0.0524336,9.04038,9.76816e-06,-1.1468e-10,1.64109,8.28591e-06,12.9548,6.93509e-05
552.061,0.0453132,1.35274e-07,0.0524285,9.04002,9.76798e-06,-1.14674e-10,1.64109,8.27426e-06,12.9548,6.85132e-05
552.159,0.045315,1.35277e-07,0.0524307,9.04024,9.76779e-06,-1.1466e-10,1.64109,8.27942e-06,12.9548,6.9036e-05
552.257,0.0453133,1.35275e-07,0.052429,9.04015,9.76761e-06,-1.14656e-10,1.64109,8.27536e-06,12.9548,6.88276e-05
552.353,0.0453093,1.35269e-07,0.0524244,9.03969,9.76743e-06,-1.14661e-10,1.64109,8.26492e-06,12.9548,6.77609e-05
552.45,0.045313,1.35272e-07,0.0524289,9.03997,9.76724e-06,-1.14645e-10,1.64109,8.2752e-06,12.9548,6.8402e-05
552.549,0.0453175,1.35278e-07,0.0524343,9.04053,9.76706e-06,-1.14624e-10,1.64109,8.28774e-06,12.9548,6.96959e-05
552.645,0.0453113,1.3527e-07,0.0524271,9.03979,9.76687e-06,-1.14635e-10,1.64109,8.27122e-06,12.9548,6.79979e-05
552.743,0.0453127,1.3527e-07,0.0524289,9.03996,9.76669e-06,-1.14628e-10,1.64109,8.27534e-06,12.9548,6.83894e-05
552.841,0.0453089,1.35268e-07,0.0524246,9.03969,9.7665e-06,-1.14623e-10,1.64109,8.26545e-06,12.9548,6.7778e-05
552.939,0.0453105,1.35268e-07,0.0524266,9.03976,9.76632e-06,-1.14615e-10,1.64108,8.27012e-06,12.9548,6.79331e-05
553.036,0.0453115,1.35274e-07,0.0524278,9.04004,9.76613e-06,-1.14593e-10,1.64108,8.27306e-06,12.9548,6.8573e-05
553.134,0.0453087,1.35265e-07,0.0524247,9.03962,9.76595e-06,-1.14607e-10,1.64108,8.26587e-06,12.9548,6.76096e-05
553.23,0.0453114,1.35272e-07,0.052428,9.04002,9.76577e-06,-1.14582e-10,1.64108,8.27355e-06,12.9548,6.85449e-05
553.328,0.0453142,1.35275e-07,0.0524314,9.04029,9.76558e-06,-1.14566e-10,1.64108,8.28139e-06,12.9548,6.91526e-05
553.426,0.0453093,1.35267e-07,0.0524258,9.0398,9.76539e-06,-1.14578e-10,1.64108,8.26853e-06,12.9548,6.8038e-05
553.524,0.0453136,1.35272e-07,0.0524309,9.04015,9.76521e-06,-1.14556e-10,1.64108,8.28037e-06,12.9548,6.88402e-05
553.621,0.0453132,1.3527e-07,0.0524306,9.04018,9.76503e-06,-1.14554e-10,1.64108,8.2797e-06,12.9548,6.89234e-05
553.718,0.0453096,1.35264e-07,0.0524265,9.03977,9.76484e-06,-1.1456e-10,1.64108,8.27019e-06,12.9548,6.7959e-05
553.816,0.0453141,1.3527e-07,0.0524318,9.04024,9.76466e-06,-1.14539e-10,1.64108,8.28258e-06,12.9548,6.90561e-05
553.914,0.0453134,1.35269e-07,0.0524312,9.04021,9.76447e-06,-1.14531e-10,1.64108,8.28121e-06,12.9548,6.89854e-05
554.012,0.0453105,1.35264e-07,0.0524279,9.03987,9.76429e-06,-1.14536e-10,1.64108,8.2737e-06,12.9548,6.8208e-05
554.108,0.0453096,1.35265e-07,0.052427,9.03973,9.7641e-06,-1.14526e-10,1.64108,8.27167e-06,12.9548,6.78843e-05
554.205,0.0453123,1.35267e-07,0.0524303,9.04009,9.76392e-06,-1.14512e-10,1.64108,8.27922e-06,12.9548,6.87068e-05
554.304,0.0453112,1.35266e-07,0.0524291,9.03997,9.76373e-06,-1.14508e-10,1.64108,8.27663e-06,12.9547,6.84388e-05
554.401,0.0453123,1.35267e-07,0.0524306,9.03999,9.76355e-06,-1.14497e-10,1.64108,8.28002e-06,12.9547,6.84854e-05
554.5,0.0453118,1.35266e-07,0.0524301,9.04004,9.76336e-06,-1.1449e-10,1.64107,8.27886e-06,12.9547,6.86091e-05
554.597,0.045313,1.3527e-07,0.0524316,9.04023,9.76318e-06,-1.14473e-10,1.64107,8.28255e-06,12.9547,6.90382e-05
554.696,0.0453114,1.35267e-07,0.0524298,9.03992,9.76299e-06,-1.14473e-10,1.64107,8.27845e-06,12.9547,6.83433e-05
554.793,0.0453128,1.35265e-07,0.0524317,9.04014,9.76281e-06,-1.14468e-10,1.64107,8.28271e-06,12.9547,6.88449e-05
554.891,0.0453113,1.35267e-07,0.05243,9.04005,9.76262e-06,-1.14455e-10,1.64107,8.27894e-06,12.9547,6.86276e-05
554.988,0.0453089,1.35266e-07,0.0524274,9.03991,9.76244e-06,-1.1445e-10,1.64107,8.27285e-06,12.9547,6.831e-05
