# Setup from log.interADMFoam
# Benchmark: false
# Qin_: 0
# Vgas_: 300
# Vliq_: 3400
# Vfrac_: 0.0882353
# qGas_: 3.33333e-23
# alphaW: 0.11889
# alphaI: 1e-20
# alphaInterface: 0.75

Time,Sh2,Sch4,Sco2,Gh2,RGh2,Gch4,RGch4,Gco2,RGco2
15.367,1.30009e-07,0.0519582,9.02105,1.10003e-05,-1.80835e-10,1.65459,6.25525e-06,13.3688,-0.000642045
15.467,1.30011e-07,0.0519584,9.02111,1.10001e-05,-1.80822e-10,1.6546,6.25526e-06,13.3681,-0.00064073
15.567,1.30013e-07,0.0519587,9.02117,1.09999e-05,-1.80808e-10,1.65461,6.25534e-06,13.3674,-0.000639411
15.667,1.30014e-07,0.0519588,9.02123,1.09997e-05,-1.80795e-10,1.65461,6.2552e-06,13.3667,-0.000638113
15.767,1.30016e-07,0.0519589,9.02128,1.09995e-05,-1.80783e-10,1.65462,6.25483e-06,13.3659,-0.000636844
15.867,1.30018e-07,0.0519591,9.02134,1.09993e-05,-1.80769e-10,1.65463,6.25486e-06,13.3652,-0.000635538
15.967,1.3002e-07,0.0519594,9.0214,1.09991e-05,-1.80755e-10,1.65463,6.25492e-06,13.3645,-0.000634234
16.067,1.30022e-07,0.0519596,9.02147,1.09989e-05,-1.80742e-10,1.65464,6.25495e-06,13.3638,-0.000632933
16.167,1.30023e-07,0.0519596,9.02151,1.09987e-05,-1.80729e-10,1.65465,6.25458e-06,13.3631,-0.000631667
16.267,1.30024e-07,0.0519595,9.02155,1.09985e-05,-1.80718e-10,1.65466,6.25389e-06,13.3623,-0.000630438
16.367,1.30026e-07,0.0519597,9.02161,1.09983e-05,-1.80705e-10,1.65466,6.25385e-06,13.3616,-0.000629154
16.467,1.30028e-07,0.05196,9.02167,1.09981e-05,-1.80691e-10,1.65467,6.25397e-06,13.3609,-0.000627856
16.567,1.3003e-07,0.0519601,9.02172,1.09979e-05,-1.80679e-10,1.65468,6.2537e-06,13.3602,-0.000626595
16.667,1.30032e-07,0.0519603,9.02178,1.09976e-05,-1.80666e-10,1.65468,6.25373e-06,13.3595,-0.000625308
16.767,1.30033e-07,0.0519603,9.02183,1.09974e-05,-1.80654e-10,1.65469,6.25329e-06,13.3588,-0.000624069
16.867,1.30034e-07,0.0519605,9.02188,1.09972e-05,-1.80641e-10,1.6547,6.2532e-06,13.3581,-0.0006228
16.967,1.30037e-07,0.0519608,9.02195,1.0997e-05,-1.80627e-10,1.6547,6.25346e-06,13.3574,-0.000621502
17.067,1.30039e-07,0.0519611,9.02202,1.09968e-05,-1.80613e-10,1.65471,6.25366e-06,13.3567,-0.00062021
17.167,1.3004e-07,0.0519612,9.02207,1.09966e-05,-1.806e-10,1.65472,6.25338e-06,13.356,-0.000618966
